metadata,content
"{""jenis_peraturan"": ""UU"", ""nomor_peraturan"": ""24"", ""tahun_peraturan"": ""2011"", ""tipe_bagian"": ""Pasal 25"", ""bagian_dari"": ""Bab VII - Persyaratan, Tata Cara Pemilihan Dan Penetapan,"", ""judul_peraturan"": ""Tentang Badan Penyelenggara Jaminan Sosial"", ""status"": ""berlaku"", ""nomor_halaman"": ""18""}","(1) Untuk dapat diangkat sebagai anggota Dewan
Pengawas atau anggota Direksi, calon yang
bersangkutan harus memenuhi syarat sebagai
berikut:
a. warga negara Indonesia;
b. bertakwa kepada Tuhan Yang Maha Esa;
c. sehat jasmani dan rohani;
d. memiliki integritas dan kepribadian yang tidak
tercela;
e. memiliki kualifikasi dan kompetensi yang
sesuai untuk pengelolaan program Jaminan
Sosial;
f. berusia paling rendah 40 (empat puluh) tahun
dan paling tinggi 60 ( enam puluh) tahun pada
saat dicalonkan menjadi anggota;
g. tidak menjadi anggota atau menjabat sebagai
pengurus partai politik;
h. tidak sedang menjadi tersangka atau terdakwa
dalam proses peradilan;
i. tidak . . .
i. tidak pernah dipidana penjara berdasarkan
putusan pengadila n yang telah memperoleh
kekuatan hukum tetap karena melakukan
tindak pidana kejahatan yang diancam dengan
pidana penjara 5 (lima) tahun atau lebih;
dan/atau
j. tidak pernah menjadi anggota direksi,
komisaris, atau dewan pengawas pada suatu
badan hukum yang dinyatakan pailit karena
kesalahan yang bersangkutan.
(2) Selama menjabat, anggota Dewan Pengawas dan
anggota Direksi tidak boleh merangkap jabatan di
pemerintahan atau badan hukum lainnya.
Paragraf 2
Persyaratan Khusus"
"{""jenis_peraturan"": ""UU"", ""nomor_peraturan"": ""24"", ""tahun_peraturan"": ""2011"", ""tipe_bagian"": ""Pasal 26"", ""bagian_dari"": ""Bab VII - Persyaratan, Tata Cara Pemilihan Dan Penetapan,"", ""judul_peraturan"": ""Tentang Badan Penyelenggara Jaminan Sosial"", ""status"": ""berlaku"", ""nomor_halaman"": ""19""}","Selain harus memiliki persya ratan sebagaimana
dimaksud dalam Pasal 25, calon anggota Dewan
Pengawas harus memenuhi persyaratan khusus, yaitu
memiliki kompetensi dan pengalaman di bidang
manajemen, khususnya di bidang pengawasan paling
sedikit 5 (lima) tahun."
"{""jenis_peraturan"": ""UU"", ""nomor_peraturan"": ""24"", ""tahun_peraturan"": ""2011"", ""tipe_bagian"": ""Pasal 27"", ""bagian_dari"": ""Bab VII - Persyaratan, Tata Cara Pemilihan Dan Penetapan,"", ""judul_peraturan"": ""Tentang Badan Penyelenggara Jaminan Sosial"", ""status"": ""berlaku"", ""nomor_halaman"": ""19""}","Selain harus me miliki persyaratan sebagaimana
dimaksud dalam Pasal 25, calon anggota Direksi harus
memenuhi persyaratan khusus, yaitu memiliki
kompetensi yang terkait untuk jabatan direksi yang
bersangkutan dan memiliki pengalaman manajerial
paling sedikit 5 (lima) tahun.
Bagian Kedua . . .
Bagian Kedua
Tata Cara Pemilihan dan Penetapan
Anggota Dewan Pengawas dan Anggota Direksi"
"{""jenis_peraturan"": ""UU"", ""nomor_peraturan"": ""24"", ""tahun_peraturan"": ""2011"", ""tipe_bagian"": ""Pasal 28"", ""bagian_dari"": ""Bab VII - Persyaratan, Tata Cara Pemilihan Dan Penetapan,"", ""judul_peraturan"": ""Tentang Badan Penyelenggara Jaminan Sosial"", ""status"": ""berlaku"", ""nomor_halaman"": ""20""}","(1) Untuk memilih dan menetapkan anggota Dewan
Pengawas dan anggota Direksi, Presiden
membentuk panitia seleksi yang bertugas
melaksanakan ketentuan yang diatur dalam
Undang-Undang ini.
(2) Keanggotaan panitia seleksi sebagaimana
dimaksud pada ayat (1) terdiri atas 2 (dua) orang
unsur Pemerintah dan 5 (lima) orang unsur
masyarakat.
(3) Keanggotaan panitia seleksi sebagaimana
dimaksud pada ayat (2) ditetapkan dengan
Keputusan Presiden."
"{""jenis_peraturan"": ""UU"", ""nomor_peraturan"": ""24"", ""tahun_peraturan"": ""2011"", ""tipe_bagian"": ""Pasal 29"", ""bagian_dari"": ""Bab VII - Persyaratan, Tata Cara Pemilihan Dan Penetapan,"", ""judul_peraturan"": ""Tentang Badan Penyelenggara Jaminan Sosial"", ""status"": ""berlaku"", ""nomor_halaman"": ""20""}","(1) Panitia seleksi sebagaimana dimaksud dalam
Pasal 28 mengumumkan penerimaan pendaftaran
calon anggota Dewan Pengawas dan calon anggota
Direksi paling lama 5 (lima) hari kerja setelah
ditetapkan.
(2) Pendaftaran dan seleksi calon a nggota Dewan
Pengawas dan calon anggota Direksi dilakukan
dalam waktu 10 (sepuluh) hari kerja secara terus -
menerus.
(3) Panitia seleksi mengumumkan nama calon
anggota Dewan Pengawas dan nama calon
anggota Direksi kepada masyarakat untuk
mendapatkan tanggapan paling lama 5 (lima) hari
kerja setelah pendaftaran ditutup.
(4) Tanggapan . . .
(4) Tanggapan sebagaimana dimaksud pada ayat (3)
disampaikan kepada panitia seleksi paling la ma
15 (lima belas) hari kerja terhitung sejak tanggal
diumumkan.
(5) Panitia seleksi menentukan nama calon ang gota
Dewan Pengawas dan nama calon anggota Direksi
yang akan disampaikan kepada Presiden
sebanyak 2 (dua) kali jumlah jabatan yang
diperlukan paling lama 10 (sepuluh) hari kerja
terhitung sejak tanggal ditutupnya masa
penyampaian tanggapan dari masyarakat."
"{""jenis_peraturan"": ""UU"", ""nomor_peraturan"": ""24"", ""tahun_peraturan"": ""2011"", ""tipe_bagian"": ""Pasal 30"", ""bagian_dari"": ""Bab VII - Persyaratan, Tata Cara Pemilihan Dan Penetapan,"", ""judul_peraturan"": ""Tentang Badan Penyelenggara Jaminan Sosial"", ""status"": ""berlaku"", ""nomor_halaman"": ""21""}","(1) Presiden memilih dan menetapkan anggota Dewan
Pengawas yang berasal dari unsur Pemerintah dan
anggota Direksi berdasarkan usul dari panitia
seleksi.
(2) Presiden mengajukan nama calon anggota Dewan
Pengawas yang berasal dari unsur Pekerja, unsur
Pemberi Kerja, dan unsur tokoh masyarakat
kepada Dewan Perwakilan Rakyat Republik
Indonesia sebanyak 2 (dua) kali jumlah jabatan
yang diperlukan, paling lama 10 (sepuluh) hari
kerja terhitung sejak tanggal diterimanya daftar
nama calon dari panitia seleksi.
(3) Dewan Perwakilan Rakyat Republik Indonesia
memilih anggota Dewan Pengawas yang berasal
dari unsur Pekerja, unsur Pemberi Kerja, dan
unsur tokoh masyarakat sebagaimana dimaksud
pada ayat (2) , paling lama 20 (dua puluh) hari
kerja terhitung sejak tanggal penerimaan usulan
dari Presiden.
(4) Pimpinan . . .
(4) Pimpinan Dewan Perwakilan Rakyat Republik
Indonesia menyampaikan nama calon terpilih
sebagaimana dimaksud pada ayat (3) kepada
Presiden paling lama 5 (lima) hari kerja terhitung
sejak tanggal berakhirnya pemilihan.
(5) Presiden m enetapkan calon terpilih sebagaimana
dimaksud pada ayat (4) paling lama 10 (sepuluh)
hari kerja terhitung sejak tanggal penerimaan
surat dari pimpinan Dewan Perwakilan Rakyat
Republik Indonesia.
(6) Penetapan anggota Dewan Pengawas dari unsur
pemerintah dan an ggota D ireksi dilakukan
bersama-sama dengan penetapan anggota Dewan
Pengawas sebagaimana dimaksud pada ayat (5) ."
"{""jenis_peraturan"": ""UU"", ""nomor_peraturan"": ""24"", ""tahun_peraturan"": ""2011"", ""tipe_bagian"": ""Pasal 31"", ""bagian_dari"": ""Bab VII - Persyaratan, Tata Cara Pemilihan Dan Penetapan,"", ""judul_peraturan"": ""Tentang Badan Penyelenggara Jaminan Sosial"", ""status"": ""berlaku"", ""nomor_halaman"": ""22""}","Ketentuan lebih lanjut mengenai tata cara pemilihan
dan penetapan Dewan Pengawas dan Direksi
sebagaimana dimaksud dalam Pasal 28, P asal 29, dan
Pasal 30 diatur dengan Peraturan Presiden.
Bagian Ketiga
Pemberhentian"
"{""jenis_peraturan"": ""UU"", ""nomor_peraturan"": ""24"", ""tahun_peraturan"": ""2011"", ""tipe_bagian"": ""Pasal 32"", ""bagian_dari"": ""Bab VII - Persyaratan, Tata Cara Pemilihan Dan Penetapan,"", ""judul_peraturan"": ""Tentang Badan Penyelenggara Jaminan Sosial"", ""status"": ""berlaku"", ""nomor_halaman"": ""22""}","Anggota Dewan Pengawas atau anggota Direksi berhenti
dari jabatannya karena:
a. meninggal dunia;
b. masa jabatan berakhir; atau
c. diberhentikan.
Pasal 33 . . ."
"{""jenis_peraturan"": ""UU"", ""nomor_peraturan"": ""24"", ""tahun_peraturan"": ""2011"", ""tipe_bagian"": ""Pasal 33"", ""bagian_dari"": ""Bab VII - Persyaratan, Tata Cara Pemilihan Dan Penetapan,"", ""judul_peraturan"": ""Tentang Badan Penyelenggara Jaminan Sosial"", ""status"": ""berlaku"", ""nomor_halaman"": ""23""}","(1) Anggota Dewa n Pengawas atau anggota Direksi
dapat diberhentikan sementara karena:
a. sakit terus -menerus lebih dari 3 (tiga) bulan
sehingga tidak dapat menjalankan tugasnya;
b. ditetapkan menjadi tersangka; atau
c. dikenai sanksi administratif pemberhentian
sementara.
(2) Dalam hal anggota Dewan Pengawas atau anggota
Direksi diberhentikan sementara sebagaimana
dimaksud pada ayat (1) , Presiden menunjuk
pejabat sementara dengan mempertimbangkan
usulan dari DJSN.
(3) Anggota Dewan Pengawas atau anggota Direksi
sebagaimana dimaksud pada ayat (1)
dikembalikan pada jabatannya apabila telah
dinyatakan sehat kembali untuk melaksanakan
tugas atau apabila statusnya sebagai tersangka
dicabut, atau sanksi administratif pemberhentian
sementaranya dicabut.
(4) Pengembalian jabatan sebagaimana dimaksud
pada ayat (3) dilakukan paling lama
30 (tiga puluh) hari terhitung sejak dinyatakan
sehat atau statusnya sebagai tersangka dicabut
atau sanksi administratif pemberhentian
sementaranya dicabut.
(5) Pemberhentian sementara anggota Dewan
Pengawas atau anggota Direksi sebagaimana
dimaksud pada ayat (1) dan pengembalian jabatan
sebagaimana dimaksud pada ayat (3) dilakukan
oleh Presiden.
Pasal 34 . . ."
"{""jenis_peraturan"": ""UU"", ""nomor_peraturan"": ""24"", ""tahun_peraturan"": ""2011"", ""tipe_bagian"": ""Pasal 34"", ""bagian_dari"": ""Bab VII - Persyaratan, Tata Cara Pemilihan Dan Penetapan,"", ""judul_peraturan"": ""Tentang Badan Penyelenggara Jaminan Sosial"", ""status"": ""berlaku"", ""nomor_halaman"": ""24""}","Anggota Dewan Pengawas atau anggota Direksi
diberhentikan dari jabatannya karena:
a. sakit terus-menerus selama 6 (enam) bulan sehingga
tidak dapat menjalankan tugasnya;
b. tidak menjalankan tugasnya sebagai anggota Dewan
Pengawas atau anggota Direksi secara terus -
menerus lebih dari 3 (tiga) bulan karena alasan
selain sebagaimana dimaksud pada huruf a;
c. merugikan BPJS dan kepentingan Peserta Jaminan
Sosial karena kesalahan kebijakan yang diambil;
d. menjadi terdakwa karena melakukan tindak pidana;
e. melakukan perbuatan tercela;
f. tidak lagi memenuhi persyaratan sebagai anggota
Dewan Pengawas atau anggota Direksi; dan/atau
g. mengundurkan diri secara tertulis atas permintaan
sendiri."
"{""jenis_peraturan"": ""UU"", ""nomor_peraturan"": ""24"", ""tahun_peraturan"": ""2011"", ""tipe_bagian"": ""Pasal 35"", ""bagian_dari"": ""Bab VII - Persyaratan, Tata Cara Pemilihan Dan Penetapan,"", ""judul_peraturan"": ""Tentang Badan Penyelenggara Jaminan Sosial"", ""status"": ""berlaku"", ""nomor_halaman"": ""24""}","Dalam hal anggota Dewan Pengawas atau anggota
Direksi berhenti sebagaimana dimaksud dalam Pasal 32
huruf a atau diberhentikan sebagaimana dimaksud
dalam Pasal 34, Presiden mengangka t anggota Dewan
Pengawas atau anggota Direksi pengganti untuk
meneruskan sisa masa jabatan yang digantikan."
"{""jenis_peraturan"": ""UU"", ""nomor_peraturan"": ""24"", ""tahun_peraturan"": ""2011"", ""tipe_bagian"": ""Pasal 36"", ""bagian_dari"": ""Bab VIII - Pertanggungjawaban"", ""judul_peraturan"": ""Tentang Badan Penyelenggara Jaminan Sosial"", ""status"": ""berlaku"", ""nomor_halaman"": ""24""}","(1) Dalam hal terjadi kekosongan jabatan anggota
Dewan Pengawas dan/atau anggota Direksi,
Presiden membentuk panitia seleksi untuk
memilih calon anggota pengganti antarwaktu.
(2) Prosedur . . .
(2) Prosedur pemilihan dan penetapan calon anggota
pengganti antarwaktu sebagaimana dimaksud
pada ayat (1) dilaksanakan sesuai dengan
ketentuan sebagaimana dimaksud dalam
Pasal 28, Pasal 29, Pasal 30, dan Pasal 31.
(3) Dalam hal sisa masa jabatan yang kosong
sebagaimana dimaksud pada ayat (1) kurang dari
18 (delapan belas) bulan, Presiden menetapkan
anggota pengganti antarwaktu berdasarkan
usulan DJSN.
(4) DJSN mengajukan usulan sebagaimana dimaksud
pada ayat (3) berdasarkan peringkat hasil seleksi.
(5) Ketentuan lebih lanjut mengenai tata cara
pemilihan dan penetapan calon anggota pengganti
antarwaktu sebagaimana dimaksud pada ayat (1) ,
ayat (2) , ayat (3) , dan ayat (4) diatur dengan
Peraturan Presiden."
"{""jenis_peraturan"": ""UU"", ""nomor_peraturan"": ""24"", ""tahun_peraturan"": ""2011"", ""tipe_bagian"": ""Pasal 37"", ""bagian_dari"": ""Bab VIII - Pertanggungjawaban"", ""judul_peraturan"": ""Tentang Badan Penyelenggara Jaminan Sosial"", ""status"": ""berlaku"", ""nomor_halaman"": ""25""}","(1) BPJS wajib menyampaikan pertanggungjawaban
atas pelaksanaan tugasnya dalam bentuk laporan
pengelolaan program dan laporan keuangan
tahunan yang telah diaudit oleh akuntan publik
kepada Presiden dengan tembusan kepada DJSN
paling lambat tanggal 30 Juni tahun berikutnya.
(2) Periode laporan pengelolaan program dan laporan
keuangan tahunan sebagaimana dimaksud pada
ayat (1) dimulai dari 1 Januari sampai dengan
31 Desember.
(3) Bentuk . . .
(3) Bentuk dan isi laporan pengelolaan program
sebagaimana dimaksud pad a ayat (1) diusulkan
oleh BPJS setelah berkonsultasi dengan DJSN.
(4) Laporan keuangan BPJS sebagaimana dimaksud
pada ayat (1) disusun dan disajikan sesuai dengan
standar akuntansi keuangan yang berlaku.
(5) Laporan pengelolaan program dan laporan
keuangan tahunan sebagaimana dimaksud pada
ayat (1) dipublikasikan dalam bentuk ringkasan
eksekutif melalui media massa elektronik dan
melalui paling sedikit 2 (dua) media massa cetak
yang memiliki peredaran luas secara nasional,
paling lambat tanggal 31 Juli tahun berikutnya.
(6) Bentuk dan isi publikasi sebagaimana dimaksud
pada ayat (5) ditetapkan oleh Direksi setelah
mendapat persetujuan dari Dewan Pengawas.
(7) Ketentuan mengenai bentuk dan isi laporan
pengelolaan program sebagaimana dimaksud pada
ayat (3) diatur dengan Peraturan Presiden."
"{""jenis_peraturan"": ""UU"", ""nomor_peraturan"": ""24"", ""tahun_peraturan"": ""2011"", ""tipe_bagian"": ""Pasal 38"", ""bagian_dari"": ""Bab IX - Pengawasan"", ""judul_peraturan"": ""Tentang Badan Penyelenggara Jaminan Sosial"", ""status"": ""berlaku"", ""nomor_halaman"": ""26""}","(1) Direksi bertanggung jawab secara tanggung
renteng atas kerugian finansial yang ditimbulkan
atas kesalahan pengelolaan Dana Jaminan Sosial.
(2) Pada akhir masa jabatan, Dewan Pengawas dan
Direksi wajib menyampaikan
pertanggungjawaban a tas pelaksanaan tugasnya
kepada Presiden dengan tembusan kepada DJSN."
"{""jenis_peraturan"": ""UU"", ""nomor_peraturan"": ""24"", ""tahun_peraturan"": ""2011"", ""tipe_bagian"": ""Pasal 39"", ""bagian_dari"": ""Bab X - Aset"", ""judul_peraturan"": ""Tentang Badan Penyelenggara Jaminan Sosial"", ""status"": ""berlaku"", ""nomor_halaman"": ""27""}","(1) Pengawasan terhadap BPJS dilakukan secara
eksternal dan internal.
(2) Pengawasan internal BPJS dilakukan oleh organ
pengawas BPJS, yang terdiri atas:
a. Dewan Pengawas; dan
b. satuan pengawas internal.
(3) Pengawasan eksternal BPJS dilakukan oleh:
a. DJSN; dan
b. lembaga pengawas independen.
Bagian Kesatu
Pemisahan Aset"
"{""jenis_peraturan"": ""UU"", ""nomor_peraturan"": ""24"", ""tahun_peraturan"": ""2011"", ""tipe_bagian"": ""Pasal 40"", ""bagian_dari"": ""Bab X - Aset"", ""judul_peraturan"": ""Tentang Badan Penyelenggara Jaminan Sosial"", ""status"": ""berlaku"", ""nomor_halaman"": ""27""}","(1) BPJS mengelola:
a. aset BPJS; dan
b. aset Dana Jaminan Sosial.
(2) BPJS wajib memisahkan aset BPJS dan aset Dana
Jaminan Sosial.
(3) Aset Dana Jaminan Sosial bukan merupakan aset
BPJS.
(4) BPJS wajib menyimpan dan mengadministrasikan
Dana Jaminan Sosial pada bank kustodian yang
merupakan badan usaha milik negara.
Bagian Kedua . . .
Bagian Kedua
Aset BPJS"
"{""jenis_peraturan"": ""UU"", ""nomor_peraturan"": ""24"", ""tahun_peraturan"": ""2011"", ""tipe_bagian"": ""Pasal 41"", ""bagian_dari"": ""Bab X - Aset"", ""judul_peraturan"": ""Tentang Badan Penyelenggara Jaminan Sosial"", ""status"": ""berlaku"", ""nomor_halaman"": ""28""}","(1) Aset BPJS bersumber dari:
a. modal awal dari Pemerintah, yang merupakan
kekayaan negara yang dipisahkan dan tidak
terbagi atas saham;
b. hasil pengalihan aset Badan Usaha Milik
Negara yang menyelenggarakan program
jaminan sosial;
c. hasil pengembangan aset BPJS;
d. dana operasional yang diambil dari Dana
Jaminan Sosial; dan/atau
e. sumber lain yang sah sesuai dengan peraturan
perundang-undangan.
(2) Aset BPJS dapat digunakan untuk:
a. biaya operasional penyelenggaraan program
Jaminan Sosial;
b. biaya pengadaan barang dan jasa yang
digunakan untuk mendukung operasional
penyelenggaraan Jaminan Sosial;
c. biaya untuk peningkatan kapasitas pelayanan;
dan
d. investasi dalam instrumen investasi sesuai
dengan peraturan perundang-undangan.
(3) Ketentuan lebih lanjut mengenai sumber dan
penggunaan aset BPJS sebagaimana dimaksud
pada ayat (1) dan ayat (2) diatur dalam Peraturan
Pemerintah.
Pasal 42 . . ."
"{""jenis_peraturan"": ""UU"", ""nomor_peraturan"": ""24"", ""tahun_peraturan"": ""2011"", ""tipe_bagian"": ""Pasal 42"", ""bagian_dari"": ""Bab X - Aset"", ""judul_peraturan"": ""Tentang Badan Penyelenggara Jaminan Sosial"", ""status"": ""berlaku"", ""nomor_halaman"": ""29""}","Modal awal sebagaimana dimaksud dalam Pasal 41
ayat (1) huruf a untuk BPJS Kesehatan dan BPJS
Ketenagakerjaan ditetapkan masing -masing paling
banyak R p2.000.000.000.000,00 (dua triliun rupiah)
yang bersumber dari Anggaran Pendapatan dan Belanja
Negara.
Bagian Ketiga
Aset Dana Jaminan Sosial"
"{""jenis_peraturan"": ""UU"", ""nomor_peraturan"": ""24"", ""tahun_peraturan"": ""2011"", ""tipe_bagian"": ""Pasal 43"", ""bagian_dari"": ""Bab X - Aset"", ""judul_peraturan"": ""Tentang Badan Penyelenggara Jaminan Sosial"", ""status"": ""berlaku"", ""nomor_halaman"": ""29""}","(1) Aset Dana Jaminan Sosial bersumber dari:
a. Iuran Jaminan Sosial termasuk Bantuan Iuran;
b. hasil pengembangan Dana Jaminan Sosial;
c. hasil pengalihan aset program jaminan sosial
yang menjadi hak Peserta dari Badan Usaha
Milik Negara yang menyelenggarakan program
jaminan sosial; dan
d. sumber lain yang sah sesuai dengan peraturan
perundang-undangan.
(2) Aset Dana Jaminan Sosial digunakan untuk:
a. pembayaran Manfaat atau pembiayaan
layanan Jaminan Sosial;
b. dana operasional penyelenggaraan program
Jaminan Sosial; dan
c. investasi dalam instrumen investasi sesuai
dengan peraturan perundang-undangan.
(3) Ketentuan lebih lanjut meng enai sumber dan
penggunaan aset Dana Jaminan Sosial
sebagaimana dimaksud pada ayat (1) dan ayat (2)
diatur dalam Peraturan Pemerintah.
Bagian Keempat . . .
Bagian Keempat
Biaya Operasional"
"{""jenis_peraturan"": ""UU"", ""nomor_peraturan"": ""24"", ""tahun_peraturan"": ""2011"", ""tipe_bagian"": ""Pasal 44"", ""bagian_dari"": ""Bab X - Aset"", ""judul_peraturan"": ""Tentang Badan Penyelenggara Jaminan Sosial"", ""status"": ""berlaku"", ""nomor_halaman"": ""30""}","(1) Biaya operasional BPJS terdiri atas biaya personel
dan biaya non personel.
(2) Personel sebagaimana dimaksud pada ayat (1)
terdiri atas Dewan Pengawas, Direksi, dan
karyawan.
(3) Biaya personel mencakup Gaji atau Upah dan
manfaat tambahan lainnya.
(4) Dewan Pengawas, Direksi, dan karyawan
memperoleh Gaji atau Upah dan manfaat
tambahan lainnya yang sesuai dengan wewenang
dan/atau tanggung jawabnya dalam menjalankan
tugas di dalam BPJS.
(5) Gaji atau Upah dan manfaat tambahan lainnya
sebagaimana dimaksud pada ayat (4)
memperhatikan tingkat kewajaran yang berlaku.
(6) Dewan Pengawas, Direksi, dan karyaw an dapat
memperoleh insentif sesuai dengan kinerja BPJS
yang dibayarkan dari hasil pengembangan.
(7) Ketentuan mengenai Gaji atau Upah dan manfaat
tambahan lainnya serta insentif bagi karyawan
ditetapkan dengan peraturan Direksi.
(8) Ketentuan mengenai Gaji atau Upah dan manfaat
tambahan lainnya serta insentif bagi anggota
Dewan Pengawas dan anggota Direksi diatur
dengan Peraturan Presiden.
Pasal 45 . . ."
"{""jenis_peraturan"": ""UU"", ""nomor_peraturan"": ""24"", ""tahun_peraturan"": ""2011"", ""tipe_bagian"": ""Pasal 45"", ""bagian_dari"": ""Bab XI - Pembubaran Bpjs"", ""judul_peraturan"": ""Tentang Badan Penyelenggara Jaminan Sosial"", ""status"": ""berlaku"", ""nomor_halaman"": ""31""}","(1) Dana operasional sebagaimana dimaksud dalam
Pasal 41 ayat (1) huruf d ditentukan berdasarkan
persentase dari Iuran yang diterima dan/atau dari
dana hasil pengembangan.
(2) Ketentuan lebih lanjut mengenai persentase dana
operasional sebagaimana dimaksud pada ayat (1)
diatur dalam Peraturan Pemerintah."
"{""jenis_peraturan"": ""UU"", ""nomor_peraturan"": ""24"", ""tahun_peraturan"": ""2011"", ""tipe_bagian"": ""Pasal 46"", ""bagian_dari"": ""Bab XI - Pembubaran Bpjs"", ""judul_peraturan"": ""Tentang Badan Penyelenggara Jaminan Sosial"", ""status"": ""berlaku"", ""nomor_halaman"": ""31""}",BPJS hanya dapat dibubarkan dengan Undang-Undang.
"{""jenis_peraturan"": ""UU"", ""nomor_peraturan"": ""24"", ""tahun_peraturan"": ""2011"", ""tipe_bagian"": ""Pasal 47"", ""bagian_dari"": ""Bab XII - Penyelesaian Sengketa"", ""judul_peraturan"": ""Tentang Badan Penyelenggara Jaminan Sosial"", ""status"": ""berlaku"", ""nomor_halaman"": ""31""}","BPJS tidak dapat dipailitkan berdasarkan ketentuan
perundangan-undangan mengenai kepailitan.
Bagian Kesatu
Penyelesaian Pengaduan"
"{""jenis_peraturan"": ""UU"", ""nomor_peraturan"": ""24"", ""tahun_peraturan"": ""2011"", ""tipe_bagian"": ""Pasal 48"", ""bagian_dari"": ""Bab XII - Penyelesaian Sengketa"", ""judul_peraturan"": ""Tentang Badan Penyelenggara Jaminan Sosial"", ""status"": ""berlaku"", ""nomor_halaman"": ""31""}","(1) BPJS wajib membentuk unit pengendali mutu
pelayanan dan penanganan pengaduan Peserta.
(2) BPJS . . .
(2) BPJS wajib menangani pengaduan paling lama
5 (lima) hari kerja sejak diterimanya pengaduan.
(3) Ketentuan mengenai unit pengendali mutu dan
penanganan pengaduan Peserta sebagaimana
dimaksud pada ayat (1) diatur d alam Peraturan
BPJS.
Bagian Kedua
Penyelesaian Sengketa Melalui Mediasi"
"{""jenis_peraturan"": ""UU"", ""nomor_peraturan"": ""24"", ""tahun_peraturan"": ""2011"", ""tipe_bagian"": ""Pasal 49"", ""bagian_dari"": ""Bab XII - Penyelesaian Sengketa"", ""judul_peraturan"": ""Tentang Badan Penyelenggara Jaminan Sosial"", ""status"": ""berlaku"", ""nomor_halaman"": ""32""}","(1) Pihak yang merasa dirugikan yang pengaduannya
belum dapat diselesaikan oleh unit sebagaimana
dimaksud dalam Pasal 48 ayat (1) , penyelesaian
sengketanya dapat dilakukan melalui meka nisme
mediasi.
(2) Mekanisme mediasi sebagaimana dimaksud pada
ayat (1) dilakukan melalui bantuan mediator yang
disepakati oleh kedua belah pihak secara tertulis.
(3) Penyelesaian sengketa melalui mediasi dilakukan
paling lama 30 (tiga puluh) hari kerja sejak
penandatangan kesepakatan sebagaimana
dimaksud pada ayat (2) oleh kedua belah pihak.
(4) Penyelesaian sengketa melalui mekanisme
mediasi, setelah ada kesepakatan kedua belah
pihak secara tertulis, bersifat final dan mengikat.
(5) Ketentuan lebih lanjut mengenai tata cara
penyelesaian sengketa melalui mediasi dilakukan
sesuai dengan ketentuan peraturan perundang -
undangan.
Bagian Ketiga . . .
Bagian Ketiga
Penyelesaian Sengketa Melalui Pengadilan"
"{""jenis_peraturan"": ""UU"", ""nomor_peraturan"": ""24"", ""tahun_peraturan"": ""2011"", ""tipe_bagian"": ""Pasal 50"", ""bagian_dari"": ""Bab XIII - Hubungan Dengan Lembaga Lain"", ""judul_peraturan"": ""Tentang Badan Penyelenggara Jaminan Sosial"", ""status"": ""berlaku"", ""nomor_halaman"": ""33""}","Dalam hal pengaduan tidak dapat diselesaikan oleh
unit pengendali mutu pelayanan dan penanganan
pengaduan Peserta melalui mekanisme mediasi tidak
dapat terlaksana , penyelesaiannya dapat diajukan ke
pengadilan negeri di wilayah tempat tinggal pemohon."
